,Deseasonalized_Day_high,Deseasonalized_Day_low,Deseasonalized_Open_price,EMA_50,EMA_100,EMA_200,RSI,MACD,Signal_Line,MACD_Histogram,SMA,Upper Band,Lower Band
1123,0.3680100176634933,0.3623255774400769,0.3752377761640582,0.3827486936489968,0.3910096826677605,0.37209131595869405,0.5088872475046853,0.4344888170956267,0.45643599398364126,0.4257204607663458,0.37296045128505106,0.37138438155898124,0.38488813053435367
1124,0.35798977534742926,0.36219009524125934,0.3612431160637568,0.38265661694738196,0.39099483443672467,0.3724030646796441,0.5653416676070141,0.4320343792803637,0.4499298052154498,0.4348739675925032,0.3720492634400201,0.37000847658856273,0.3844767411118206
1125,0.35754083121200564,0.36557972043232034,0.36789209508292586,0.38242813745209814,0.3909077478910721,0.3726740355979783,0.48450007756155755,0.4261151817684914,0.4433167432692907,0.43378299852768903,0.37050558077848184,0.3664056520086336,0.3850475422784867
1126,0.35684738778187963,0.3521921137619586,0.3666881574942962,0.38154121956389364,0.39047664834893325,0.37276272218770856,0.40155574277494205,0.40233733043990383,0.43236980863668756,0.3895425153525043,0.36845194917113444,0.3657271200358032,0.3817056689145639
1127,0.34537842994120993,0.3355927813149524,0.3485850567238531,0.3800652441967931,0.3897309135654279,0.3726826595911179,0.3810317825886682,0.36609504050360264,0.4149906252201262,0.32388165849452655,0.3655464261078043,0.3670409634437384,0.37471098153133875
1128,0.32467008977494016,0.33204500229603573,0.33242389553085827,0.3786844871885613,0.38901928776440453,0.3726134405240251,0.38004426599199603,0.3395707142890317,0.3947774377320611,0.294951941699675,0.36318247673110804,0.36827761411196747,0.36885290468972176
1129,0.3283240175667448,0.3277140518850503,0.3330261530055485,0.377203862504802,0.3882419679905076,0.3725034667960463,0.3932578704508469,0.31544321252579066,0.37286722473543005,0.2776285836106377,0.36087980028976085,0.369741357718957,0.36288835457243307
1130,0.32144728947173773,0.32520633666248644,0.3297523921914407,0.37546393727278327,0.3873156340523276,0.3723091887966885,0.3866694433706201,0.28875697876830103,0.3489906975884237,0.25755630775470273,0.35823320479193876,0.37158652106732815,0.3558706848925919
1131,0.31256272345303415,0.31535097079613505,0.32276720499814227,0.3735184399420346,0.3862658023419705,0.37204316674229077,0.37429737702564747,0.26162656859936717,0.323435454517214,0.24041985521586073,0.3564128056481777,0.37492680367519915,0.34897927583066934
1132,0.31186771611984865,0.31338317979249153,0.31440676920557564,0.3716896850105065,0.38525771316517377,0.37179067580081604,0.4348076735716963,0.24352144710069984,0.2986842540093091,0.2486275793618149,0.3539836302435302,0.3765904052133755,0.34256799736907784
1133,0.31009538020723104,0.30655840796064204,0.3118695079661582,0.369495492245711,0.3840431240696569,0.3714230649080488,0.3456998892976239,0.21891809202207063,0.2730304304114948,0.2394135381308451,0.3507065164755012,0.3782674468135725,0.3344842098408489
1134,0.29533296110421725,0.2934222624109273,0.3056901301299102,0.36673083783302163,0.38251249016496347,0.3708824540765172,0.28389185721390403,0.1831769789808641,0.24400496020465678,0.20499552775740942,0.3459983831851252,0.3794014395030576,0.32414173092435794
1135,0.28001908335040726,0.2745675799785703,0.2899099185514262,0.36357988636245464,0.3807558849114283,0.370214101207873,0.20284550863374287,0.14378367977950723,0.21141335844210268,0.1685922011011758,0.34056090430946284,0.38012715017816223,0.31277915223692343
1136,0.28414620959944514,0.2714994490991942,0.27687417982662144,0.3611592274099764,0.37934837072264704,0.36971566052612914,0.2709151812323712,0.13374717033219286,0.18295250360853654,0.21075916197763372,0.33603263673253103,0.3771497040341707,0.30688682079684204
1137,0.2887019562311943,0.2781376086661598,0.2924193299693587,0.3580416413133509,0.3775585174292049,0.36900910173011514,0.24717630607049296,0.1064855868037709,0.15369859371192823,0.20266359902229908,0.3310003498486944,0.37693200113079683,0.29725743711058605
1138,0.27508540564015727,0.27781079017467425,0.28421510400962546,0.3554352402858916,0.37600558549466534,0.36841422844014016,0.3033407354748676,0.10009697469859458,0.12877568637774506,0.24687478376567573,0.3262566387248902,0.37324080034234486,0.2916550185569209
1139,0.28830243294963065,0.27903831525858713,0.28450222446645945,0.3535688910004535,0.3748138297874042,0.3679969086025996,0.35042400717563704,0.11731412932017277,0.11293312916572162,0.33956764898544345,0.32258223915024287,0.3682845926200593,0.28940579851632897
1140,0.28861217024884,0.288477128303517,0.29777437222924963,0.3514023621638387,0.3734522536324083,0.36748327233380707,0.34337803470152856,0.12366292766840192,0.10176939156520382,0.387329375108593,0.3188327308161347,0.3643306971052711,0.2860105291692441
