,Date,Open_price,Day_high,Day_low,Closing_price,Currency Pair
4169,2020-11-03,86.76480,87.51620,86.49540,87.43580,EUR/INR
4170,2020-11-04,87.42800,87.47270,86.91090,87.26510,EUR/INR
4171,2020-11-05,87.11310,87.75290,87.06330,87.48060,EUR/INR
4172,2020-11-06,87.46210,88.11110,87.24980,87.87550,EUR/INR
4173,2020-11-09,87.96470,88.18640,87.34480,87.41360,EUR/INR
4174,2020-11-10,87.60470,87.96310,87.45400,87.72880,EUR/INR
4175,2020-11-11,87.79490,87.85190,87.72360,87.75830,EUR/INR
4176,2020-11-12,87.74640,88.27170,87.54820,88.11220,EUR/INR
4177,2020-11-13,88.14950,88.29800,87.87770,88.26130,EUR/INR
4178,2020-11-16,88.33760,88.42620,88.01000,88.12780,EUR/INR
4179,2020-11-17,88.12960,88.57690,88.12770,88.33950,EUR/INR
4180,2020-11-18,88.32250,88.44190,87.92800,87.96620,EUR/INR
4181,2020-11-19,87.87170,88.07440,87.74530,88.04290,EUR/INR
4182,2020-11-20,87.99510,88.22370,87.83610,87.89850,EUR/INR
4183,2020-11-23,87.88790,88.21900,87.67380,87.94890,EUR/INR
4184,2020-11-24,87.99090,88.13500,87.55670,88.13500,EUR/INR
4185,2020-11-25,88.13580,88.24470,87.81870,87.90580,EUR/INR
4186,2020-11-26,87.99320,88.15620,87.78170,87.96820,EUR/INR
4187,2020-11-27,87.98570,88.55580,87.92160,88.44950,EUR/INR
4188,2020-11-30,88.46880,88.78280,88.29960,88.31370,EUR/INR
4189,2020-12-01,88.49550,88.96830,87.79480,88.96830,EUR/INR
4190,2020-12-02,88.96200,89.43530,88.63560,89.42570,EUR/INR
4191,2020-12-03,89.32390,89.96880,89.26710,89.77080,EUR/INR
4192,2020-12-04,89.74790,89.82550,89.37910,89.42300,EUR/INR
4193,2020-12-07,89.49600,89.81450,89.30210,89.46070,EUR/INR
4194,2020-12-08,89.41830,89.53120,89.06950,89.21420,EUR/INR
4195,2020-12-09,89.24040,89.41030,89.09890,89.24720,EUR/INR
4196,2020-12-10,89.08670,89.61190,88.94880,89.53880,EUR/INR
4197,2020-12-11,89.52880,89.63750,89.19240,89.34180,EUR/INR
4198,2020-12-14,89.50480,89.57480,89.21510,89.48440,EUR/INR
4199,2020-12-15,89.54150,89.60020,89.29940,89.46080,EUR/INR
4200,2020-12-16,89.40740,89.86210,89.35170,89.66010,EUR/INR
4201,2020-12-17,89.85310,90.32020,89.66490,90.23400,EUR/INR
4202,2020-12-18,90.22780,90.22780,89.93280,90.16280,EUR/INR
4203,2020-12-21,90.02710,90.68860,89.48760,90.58050,EUR/INR
4204,2020-12-22,90.67490,90.67490,89.79450,89.88320,EUR/INR
4205,2020-12-23,89.86360,90.17040,89.76990,89.96220,EUR/INR
4206,2020-12-24,90.02190,90.17820,89.60580,89.62630,EUR/INR
4207,2020-12-25,89.64320,89.77310,89.63250,89.76390,EUR/INR
4208,2020-12-28,89.72710,90.05250,89.64510,89.79360,EUR/INR
4209,2020-12-29,89.80480,90.05440,89.75160,89.92330,EUR/INR
4210,2020-12-30,90.17150,90.23420,89.79550,89.93590,EUR/INR
4211,2020-12-31,89.96180,90.11970,89.24980,89.25810,EUR/INR
4212,2021-01-01,89.25410,89.33230,88.40640,88.70990,EUR/INR
4213,2021-01-04,89.51620,89.85480,89.25150,89.49630,EUR/INR
4214,2021-01-05,89.54930,90.01260,89.52770,89.92670,EUR/INR
4215,2021-01-06,89.95720,90.28460,89.81720,90.17010,EUR/INR
4216,2021-01-07,90.17740,90.31370,89.77910,90.13300,EUR/INR
4217,2021-01-08,90.14790,90.14790,89.58110,89.61240,EUR/INR
4218,2021-01-11,89.61860,89.62490,89.10890,89.40230,EUR/INR
4219,2021-01-12,89.29290,89.42380,88.94920,89.41690,EUR/INR
4220,2021-01-13,89.42420,89.50300,88.79940,88.94760,EUR/INR
4221,2021-01-14,88.93260,89.06780,88.58340,88.84400,EUR/INR
4222,2021-01-15,88.84700,88.89720,88.37400,88.37400,EUR/INR
4223,2021-01-18,88.41540,88.50080,88.16630,88.40960,EUR/INR
4224,2021-01-19,88.40490,88.89250,88.39390,88.76480,EUR/INR
4225,2021-01-20,88.74180,88.90700,88.16310,88.29420,EUR/INR
4226,2021-01-21,88.29460,88.82810,88.28800,88.81760,EUR/INR
4227,2021-01-22,88.80450,89.01460,88.75640,88.83150,EUR/INR
4228,2021-01-25,88.81070,88.90180,88.42980,88.61500,EUR/INR
4229,2021-01-26,88.64280,88.73750,88.51870,88.70410,EUR/INR
4230,2021-01-27,88.70270,88.75340,88.14290,88.50080,EUR/INR
4231,2021-01-28,88.51200,88.58120,88.13110,88.43770,EUR/INR
4232,2021-01-29,88.41550,88.55620,88.23360,88.40600,EUR/INR
4233,2021-02-01,88.48050,88.71140,88.16810,88.19990,EUR/INR
4234,2021-02-02,88.22150,88.38200,87.64640,87.89390,EUR/INR
4235,2021-02-03,87.90880,87.93360,87.52040,87.66660,EUR/INR
4236,2021-02-04,87.66890,87.76640,87.25280,87.31670,EUR/INR
4237,2021-02-05,87.31490,87.76240,87.15360,87.75580,EUR/INR
4238,2021-02-08,87.68700,87.95180,87.34830,87.87230,EUR/INR
4239,2021-02-09,87.87340,88.32470,87.87340,88.29270,EUR/INR
4240,2021-02-10,88.32810,88.42350,88.22940,88.22940,EUR/INR
4241,2021-02-11,88.24280,88.43300,88.13870,88.23160,EUR/INR
4242,2021-02-12,88.23540,88.32260,87.75990,87.97660,EUR/INR
4243,2021-02-15,87.97270,88.26760,87.74680,88.10780,EUR/INR
4244,2021-02-16,88.11000,88.50030,88.10020,88.29640,EUR/INR
4245,2021-02-17,88.16160,88.22640,87.61160,87.70900,EUR/INR
4246,2021-02-18,87.70650,87.84200,87.51850,87.81790,EUR/INR
4247,2021-02-19,87.80000,88.05750,87.73200,87.92410,EUR/INR
4248,2021-02-22,87.98630,88.19790,87.54600,88.08020,EUR/INR
4249,2021-02-23,88.10170,88.22190,87.88820,87.95130,EUR/INR
4250,2021-02-24,87.99040,88.15120,87.70200,87.72400,EUR/INR
4251,2021-02-25,88.09100,89.04290,87.94850,88.60700,EUR/INR
4252,2021-02-26,88.61790,89.75190,88.37840,89.65420,EUR/INR
4253,2021-03-01,89.25410,89.30480,88.32860,88.39280,EUR/INR
4254,2021-03-02,88.45880,88.65690,88.06870,88.57280,EUR/INR
4255,2021-03-03,88.55200,88.66870,87.77940,87.98020,EUR/INR
4256,2021-03-04,87.99560,88.07410,87.26240,87.59420,EUR/INR
4257,2021-03-05,87.49840,87.55000,86.93040,87.18770,EUR/INR
4258,2021-03-08,87.20230,87.22420,86.84500,86.88180,EUR/INR
4259,2021-03-09,86.90190,86.97630,86.62450,86.66810,EUR/INR
4260,2021-03-10,86.62910,86.95930,86.55050,86.73960,EUR/INR
4261,2021-03-11,86.74860,87.18740,86.64960,87.15140,EUR/INR
4262,2021-03-12,87.13790,87.17280,86.66060,86.89070,EUR/INR
4263,2021-03-15,86.90300,86.97720,86.53510,86.54670,EUR/INR
4264,2021-03-16,86.51850,86.67100,86.23030,86.36890,EUR/INR
4265,2021-03-17,86.34140,86.75790,86.23920,86.71880,EUR/INR
4266,2021-03-18,86.71110,86.88860,86.54500,86.63670,EUR/INR
4267,2021-03-19,86.62830,86.63850,86.12510,86.21590,EUR/INR
4268,2021-03-22,86.07570,86.46940,85.95260,86.40580,EUR/INR
4269,2021-03-23,86.38230,86.44110,85.90350,85.96030,EUR/INR
4270,2021-03-24,85.99290,86.07150,85.76270,85.76490,EUR/INR
4271,2021-03-25,85.77180,85.95020,85.56580,85.60900,EUR/INR
4272,2021-03-26,85.54900,85.75660,85.23790,85.72960,EUR/INR
4273,2021-03-29,85.51000,85.76910,85.40900,85.61470,EUR/INR
4274,2021-03-30,85.63070,86.40440,85.27900,86.08170,EUR/INR
4275,2021-03-31,86.08210,86.25840,85.68560,85.81780,EUR/INR
4276,2021-04-01,85.86760,86.35210,85.81480,86.33820,EUR/INR
4277,2021-04-02,86.38730,86.43310,86.24520,86.33330,EUR/INR
4278,2021-04-05,86.32190,86.64630,85.97880,86.63750,EUR/INR
4279,2021-04-06,86.68520,87.30700,86.42000,87.26920,EUR/INR
4280,2021-04-07,87.27320,88.67280,87.12470,88.30660,EUR/INR
4281,2021-04-08,88.27310,88.94540,88.10800,88.85980,EUR/INR
4282,2021-04-09,88.85860,89.11860,88.66680,88.97360,EUR/INR
4283,2021-04-12,88.92690,89.49710,88.83750,89.36050,EUR/INR
4284,2021-04-13,89.40400,89.99290,89.19480,89.96660,EUR/INR
4285,2021-04-14,89.90350,90.03120,89.79900,89.94270,EUR/INR
4286,2021-04-15,89.95360,90.19830,89.44350,89.56130,EUR/INR
4287,2021-04-16,89.56500,89.60430,88.93300,89.28700,EUR/INR
4288,2021-04-19,89.22180,90.21540,88.85570,90.10260,EUR/INR
4289,2021-04-20,90.17070,90.92260,89.98610,90.80550,EUR/INR
4290,2021-04-21,90.75420,90.94380,90.56730,90.80670,EUR/INR
4291,2021-04-22,90.80250,90.88300,90.08210,90.27460,EUR/INR
4292,2021-04-23,90.33020,90.66310,89.98310,90.66310,EUR/INR
4293,2021-04-26,90.65480,90.86560,90.27290,90.28880,EUR/INR
4294,2021-04-27,90.29820,90.41820,89.94390,90.21110,EUR/INR
4295,2021-04-28,90.19730,90.38870,89.69220,90.25200,EUR/INR
4296,2021-04-29,90.09770,90.17610,89.61080,89.83330,EUR/INR
4297,2021-04-30,89.78770,89.91270,88.99880,89.04060,EUR/INR
4298,2021-05-03,89.08100,89.34380,88.99790,89.18740,EUR/INR
4299,2021-05-04,89.17080,89.17080,88.60690,88.62890,EUR/INR
4300,2021-05-05,88.63590,88.90990,88.55950,88.63030,EUR/INR
4301,2021-05-06,88.64620,89.02120,88.54830,88.80830,EUR/INR
4302,2021-05-07,88.78760,89.21640,88.65350,89.18800,EUR/INR
4303,2021-05-10,89.26200,89.36110,89.07450,89.10850,EUR/INR
4304,2021-05-11,89.12130,89.44390,89.00660,89.14020,EUR/INR
4305,2021-05-12,89.14360,89.23140,88.75480,88.81200,EUR/INR
4306,2021-05-13,88.83330,89.07270,88.64170,88.75100,EUR/INR
4307,2021-05-14,88.77630,88.97590,88.62230,88.97590,EUR/INR
4308,2021-05-17,89.00330,89.21030,88.78800,89.15930,EUR/INR
4309,2021-05-18,89.20000,89.36250,88.88050,89.33810,EUR/INR
4310,2021-05-19,89.33040,89.59960,89.05700,89.12340,EUR/INR
4311,2021-05-20,89.07070,89.33070,89.04980,89.32060,EUR/INR
4312,2021-05-21,89.31760,89.38350,88.64240,88.72760,EUR/INR
4313,2021-05-24,88.67810,89.14290,88.67810,89.00100,EUR/INR
4314,2021-05-25,88.99620,89.27400,88.98380,89.19300,EUR/INR
4315,2021-05-26,89.20700,89.23520,88.57480,88.58860,EUR/INR
4316,2021-05-27,88.65090,88.76130,88.43470,88.56240,EUR/INR
4317,2021-05-28,88.63970,88.64590,88.00940,88.29790,EUR/INR
4318,2021-05-31,88.31200,88.75990,88.23200,88.68020,EUR/INR
4319,2021-06-01,88.71030,89.27730,88.64370,89.01560,EUR/INR
4320,2021-06-02,89.00030,89.54020,88.95480,89.12310,EUR/INR
4321,2021-06-03,89.11870,89.31010,88.52510,88.57110,EUR/INR
4322,2021-06-04,88.58540,88.76840,88.35260,88.69980,EUR/INR
4323,2021-06-07,88.67390,88.85250,88.42150,88.76700,EUR/INR
4324,2021-06-08,88.76340,88.94390,88.59160,88.82150,EUR/INR
4325,2021-06-09,88.80720,89.13560,88.75450,88.87700,EUR/INR
4326,2021-06-10,88.90210,89.04550,88.72120,89.02550,EUR/INR
4327,2021-06-11,89.00170,89.04360,88.60660,88.70800,EUR/INR
4328,2021-06-14,88.65970,88.83790,88.45530,88.70970,EUR/INR
4329,2021-06-15,88.73890,89.02240,88.68770,88.97800,EUR/INR
4330,2021-06-16,88.99530,89.05930,88.77990,88.78350,EUR/INR
